StateName,Category,Crop,QueryType,QueryText
UTTAR PRADESH,Vegetables,Potato,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Potato,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Potato,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Potato,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,"	Field Preparation	",FARMER ASKED ME PM KISAN SAMMAN NIDHI ?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Potato,Weather,Farmer asked query on Weather
UTTAR PRADESH,Drug and Narcotics,Tobacco,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Groundnut (pea nut/mung phalli),Seeds,information about seed treatment of Groundnut
UTTAR PRADESH,Millets,Maize (Makka),Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),Varieties,Provide information for varieties in maize crop ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Groundnut (pea nut/mung phalli),Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Condiments and Spices,Garlic,Fertilizer Use and Availability,Information about fertilizer management in Garlic crop for better growth
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Potato,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Potato,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Groundnut (pea nut/mung phalli),Fertilizer Use and Availability,Information about fertilizer dose of mustard crop at sowing time ..?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Papaya,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Watermelon,Seeds and Planting Material,Provide information related to suitable time for sowing watermelon crop ?
UTTAR PRADESH,Others,Others,Credit,Give information about the documents required to get a Kisan Credit Card ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),Seeds,Information about maize seed rate and sowing Time..?
UTTAR PRADESH,Oilseeds,Groundnut (pea nut/mung phalli),Seeds,Information about swoing time and seed rate of groundnut...?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,"	Plant Protection	",information about  of save wheat crop from cow ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),"	Plant Protection	",Information about pest control in maize crop?
UTTAR PRADESH,Oilseeds,Groundnut (pea nut/mung phalli),Sowing Time and Weather,Information about sowing time of peanut..?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),"	Plant Protection	",Provide information to seed treatment of maize?
UTTAR PRADESH,Others,Others,"	Plant Protection	",Disease control in Mango Plant.?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fodder Crops,fodder sorghum,Sowing Time and Weather,Which crop should be sown for fodder for animals at this time?
UTTAR PRADESH,Fruits,Mango,Fertilizer Use and Availability,Information about Fertilizer Dose in Mango Plant.?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Triticale,Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),"	Plant Protection	",information about insect problem in maize crop
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Animal,"Bovine(Cow,Buffalo)",Disease Reporting,Provide information related to the animal husbandry department
UTTAR PRADESH,Vegetables,Potato,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Groundnut (pea nut/mung phalli),Sowing Time and Weather,information about Sowing time of groundnut crop ?
UTTAR PRADESH,Fruits,Mango,Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",Soil Treatment in Field..?
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Weed Management,Provide information about weed management in Sugarcane crop?
UTTAR PRADESH,Vegetables,Chillies,"	Plant Protection	",Provide information about fungal problem in Chilli crop ?
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Weed Management,Weed management in sugarcane crop...?
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",Information about control of Motha weed in the Sugarcane crop..?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Credit,ASKED ABOUT TO TRANJACTION INFORMATION ?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",Information about the seed treatment of Sugarcane
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Paddy (Dhan),Cultural Practices,Information about Paddy cultivation in Zaid season..?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Condiments and Spices,Fennel,Nutrient Management,Information for the diagnosis of small grains in fennel crop..?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Lentil (Masur),Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Radish,Vegetative Propagation and Tissue Culture,ASKED ABOUT TO VARIETIES OF RADISH ?
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Groundnut (pea nut/mung phalli),Fertilizer Use and Availability,ABOUT FERTILIZER DOSE IN GROUNDNUT
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Watermelon,Seeds and Planting Material,Provide information related to suitable time for sowing watermelon crop ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),"	Plant Protection	",Provide information regarding pest control in Maize Crop....?
UTTAR PRADESH,Cereals,Wheat,"	Water Management	",Can wheat crop be irrigated at this time?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Medicinal and Aromatic Plants,Mentha,Seeds and Planting Material,Provide information related to the exact timing of mentha transplanting ?
UTTAR PRADESH,Vegetables,Potato,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),"	Plant Protection	",Information about prevention of insect problem in maize root..?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Medicinal and Aromatic Plants,Safed Musli,"	Plant Protection	",Information about root cutting insect control in Safed Musli crop.?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Melon,"	Plant Protection	",information about the plant protection in watermelon ?
UTTAR PRADESH,Millets,Maize (Makka),Varieties,Information about Maize Crops ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Tomato,"	Plant Protection	",Information about control of blight in tomato crop  ?
UTTAR PRADESH,Millets,Maize (Makka),"	Plant Protection	",Information about pest management in Maize Crop..?
UTTAR PRADESH,Pulses,Black Gram (urd bean),Sowing Time and Weather,Provide information about sowing time of Urd crop?
UTTAR PRADESH,Pulses,Green Gram (Moong Bean/ Moong),Fertilizer Use and Availability,Provide information about fertilizer dose of Moong crop ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Pumpkin,"	Plant Protection	",Information about termite problem in pumpkin ..?
UTTAR PRADESH,Millets,Maize (Makka),"	Plant Protection	",Information about prevention of caterpillar problem in maize crop..?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Groundnut (pea nut/mung phalli),Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),"	Plant Protection	",Provide information about insect control in Maize crop ?
UTTAR PRADESH,Oilseeds,Groundnut (pea nut/mung phalli),Nutrient Management,Information about nutrient management in Groundnut crop ..?
UTTAR PRADESH,Oilseeds,Groundnut (pea nut/mung phalli),Nutrient Management,Information about irrigation management in Ground nut crop ..?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),Fertilizer Use and Availability,Information about Fertilizer Dose in Maize Crop..?
UTTAR PRADESH,Oilseeds,Groundnut (pea nut/mung phalli),"	Plant Protection	",How to control the problem of stem rot in groundnut crop ?
UTTAR PRADESH,Millets,Maize (Makka),Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),Varieties,Information about short  duration variety of maize?
UTTAR PRADESH,Vegetables,Chillies,Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),"	Plant Protection	",Information about insect control in Maize crop?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Animal,"Bovine(Cow,Buffalo)",Disease Management,Animal Helpline no....?
UTTAR PRADESH,Vegetables,Watermelon,"	Plant Protection	",Information about to control sucking pest and red pumpkin beetle in Watermelon crop
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Medicinal and Aromatic Plants,Mentha,Fertilizer Use and Availability,information about fertilizer management in Mentha crop..?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Credit,Asking about kisan caredit card information ..?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Groundnut (pea nut/mung phalli),"	Plant Protection	",Information about control of leaf eating caterpillars in Groundnut crop?
UTTAR PRADESH,Oilseeds,Groundnut (pea nut/mung phalli),Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),"	Plant Protection	",Provide information about insect control in Maize crop ?
UTTAR PRADESH,Others,Others,"	Field Preparation	",Information about insect medicine & NPK dose use in crop ?
UTTAR PRADESH,Condiments and Spices,Garlic,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),"	Plant Protection	",Provide information related to pest management in Maize crop ?
UTTAR PRADESH,Millets,Maize (Makka),Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),Weather,Farmer asked query on Weather
UTTAR PRADESH,Drug and Narcotics,OPIUM POPY,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Groundnut (pea nut/mung phalli),"	Plant Protection	",Which medicine should be used to control aphids in groundnut crop?
UTTAR PRADESH,Cereals,Paddy (Dhan),Fertilizer Use and Availability,Information about fertilizer use in Paddy nursery..?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),"	Plant Protection	",Provide information for white grub pest control in maize crop ?
UTTAR PRADESH,Millets,Maize (Makka),Weed Management,Information about controlling motha in maize crop..?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),"	Plant Protection	",Give information about insect control in Maize crop ..?
UTTAR PRADESH,Millets,Maize (Makka),"	Plant Protection	",Information about insect problem in maize ..?
UTTAR PRADESH,Vegetables,Tomato,Seeds and Planting Material,Tell me about Variety of Tomato ..?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Medicinal and Aromatic Plants,Mentha,Fertilizer Use and Availability,Provide information related to nutrient management in paddy crop.?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Chillies,Fertilizer Use and Availability,Information about foliar spray of N:P:K in chill?
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",Information about broad and narrow leaf weed management in sugarcane crop ?
UTTAR PRADESH,Millets,Maize (Makka),"	Plant Protection	",Information about control of leaf folder/stem borer in Maize crop?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Weed Management,Information about weed control in sugarcane crop..?
UTTAR PRADESH,Vegetables,Chillies,Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Nutrient Management,Information about first top dressing of fertilizer in Sugarcane..?
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",Information about control of leaf eating caterpillars in sugarcane crop ?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
